,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
"ALBERTSONS SAFEWAY",,,,,,,,,,,""
"INTERMOUNTAIN DIVISION",,,,,,,,,,,""
,"Invoice","10/10/2022","523311","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,412.80
,"Invoice","10/10/2022","523311","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,549.30
,"Invoice","10/10/2022","523311","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,790.80
,"Invoice","10/10/2022","523311","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,832.80
,"Invoice","10/10/2022","523311","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,969.30
,"Invoice","10/10/2022","523311","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1210.80
,"Invoice","10/10/2022","523311","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,1252.80
,"Invoice","10/10/2022","523311","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,1392.80
,"Invoice","10/10/2022","523311","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,1612.80
,"Invoice","10/14/2022","523849","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,1749.30
,"Invoice","10/14/2022","523849","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1990.80
,"Invoice","10/14/2022","523849","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,2032.80
"Total ALBIM4008 (LEGGINGS JEGGINGS ONLY)",,,,,,,252,,,2032.80,2032.80
"ALBIM4023 (LEGGINGS/JEGGINGS ONLY)",,,,,,,,,,,""
,"Invoice","10/14/2022","523840","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4023 (LEGGINGS/JEGGINGS ONLY)","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,140.00
,"Invoice","10/14/2022","523840","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4023 (LEGGINGS/JEGGINGS ONLY)","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,360.00
,"Invoice","10/14/2022","523840","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4023 (LEGGINGS/JEGGINGS ONLY)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,496.50
,"Invoice","10/14/2022","523840","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4023 (LEGGINGS/JEGGINGS ONLY)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,738.00
,"Invoice","10/14/2022","523840","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4023 (LEGGINGS/JEGGINGS ONLY)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,780.00
"Total ALBIM4023 (LEGGINGS/JEGGINGS ONLY)",,,,,,,76,,,780.00,780.00
"ALBIM4139",,,,,,,,,,,""
,"Invoice","10/05/2022","522838","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/05/2022","522838","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/05/2022","522838","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
,"Invoice","10/05/2022","522838","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,493.10
,"Invoice","10/05/2022","522838","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,609.20
,"Invoice","10/05/2022","522838","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,626.40
,"Invoice","10/05/2022","522838","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,766.40
,"Invoice","10/05/2022","522838","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,986.40
,"Invoice","10/10/2022","523296","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,1059.50
,"Invoice","10/10/2022","523296","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,1175.60
,"Invoice","10/10/2022","523296","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,1192.80
,"Invoice","10/10/2022","523296","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,1329.30
,"Invoice","10/10/2022","523296","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,1570.80
,"Invoice","10/10/2022","523296","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4139","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,1612.80
"Total ALBIM4139",,,,,,,212,,,1612.80,1612.80
"ALBIM6",,,,,,,,,,,""
,"Invoice","10/14/2022","523842","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM6","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,136.50
,"Invoice","10/14/2022","523842","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM6","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,378.00
,"Invoice","10/14/2022","523842","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM6","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
"Total ALBIM6",,,,,,,40,,,420.00,420.00
"ALBIM614",,,,,,,,,,,""
,"Invoice","10/14/2022","523839","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM614","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,136.50
,"Invoice","10/14/2022","523839","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM614","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,378.00
,"Invoice","10/14/2022","523839","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM614","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
,"Invoice","10/14/2022","523839","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM614","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,560.00
,"Invoice","10/14/2022","523839","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM614","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,780.00
"Total ALBIM614",,,,,,,76,,,780.00,780.00
"ALBIM630",,,,,,,,,,,""
,"Invoice","10/10/2022","523312","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/10/2022","523312","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/10/2022","523312","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
,"Invoice","10/10/2022","523312","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,279.50
,"Invoice","10/10/2022","523312","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,395.60
,"Invoice","10/10/2022","523312","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,412.80
,"Invoice","10/10/2022","523312","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,549.30
,"Invoice","10/10/2022","523312","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,790.80
,"Invoice","10/10/2022","523312","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,832.80
,"Invoice","10/10/2022","523312","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,969.30
,"Invoice","10/10/2022","523312","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1210.80
,"Invoice","10/10/2022","523312","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,1252.80
,"Invoice","10/10/2022","523312","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,1392.80
,"Invoice","10/10/2022","523312","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,1612.80
,"Invoice","10/14/2022","523851","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,1749.30
,"Invoice","10/14/2022","523851","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1990.80
,"Invoice","10/14/2022","523851","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM630","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,2032.80
"Total ALBIM630",,,,,,,252,,,2032.80,2032.80
"ALBIM897",,,,,,,,,,,""
,"Invoice","11/01/2022","527132","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM897","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","11/01/2022","527132","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM897","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","11/01/2022","527132","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM897","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
,"Invoice","11/01/2022","527132","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM897","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,342.90
,"Invoice","11/01/2022","527132","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM897","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,584.40
,"Invoice","11/01/2022","527132","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM897","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,626.40
"Total ALBIM897",,,,,,,88,,,626.40,626.40
"Total INTERMOUNTAIN DIVISION",,,,,,,3628,,,25269.30,25269.30
"Total ALBERTSONS SAFEWAY",,,,,,,3628,,,25269.30,25269.30
"TOTAL",,,,,,,3628,,,25269.30,25269.30
