,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
,"Invoice","11/11/2022","528321","810312-023754 / #23754 PRINTED PLUSH PANTS","FRESH ENCOUNTER, INC.:FRE952 (EI) (NO MASKS)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total FRE952 (EI) (NO MASKS)",,,,,,,36,,,252.00,252.00
"SAVE A LOT",,,,,,,,,,,""
"FRE434 (EI)",,,,,,,,,,,""
,"Invoice","11/08/2022","528030","810312-024300 / #24300 FASHION SUNDRESS S-XL (D1070)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE434 (EI)","LIFS201-SS (810312-024300 / #24300 FASHION SUNDRESS S-XL (D1070))",32,"EA",9.00,288.00,288.00
,"Invoice","11/08/2022","528030","810312-024317 / #24317 FASHION SUNDRESS 2XL-3XL (D1070)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE434 (EI)","LIFS202-SS (810312-024317 / #24317 FASHION SUNDRESS 2XL-3XL (D1070))",4,"EA",9.00,36.00,324.00
"Total FRE434 (EI)",,,,,,,36,,,324.00,324.00
"FRE435 (EI)",,,,,,,,,,,""
,"Invoice","10/25/2022","524562","810312-024201 / #24201 SOLID BACK SLIT TUNIC S-XL (T1801)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE435 (EI)","LISBST101-SS (810312-024201 / #24201 SOLID BACK SLIT TUNIC S-XL (T1801))",32,"EA",10.00,320.00,320.00
,"Invoice","10/25/2022","524562","810312-024218 / #24218 SOLID BACK SLIT TUNIC 2XL-3XL (T1801)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE435 (EI)","LISBST102-SS (810312-024218 / #24218 SOLID BACK SLIT TUNIC 2XL-3XL (T1801))",4,"EA",10.00,40.00,360.00
"Total FRE435 (EI)",,,,,,,36,,,360.00,360.00
"FRE436 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522809","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE436 (EI)","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",32,"EA",9.00,288.00,288.00
,"Invoice","10/04/2022","522809","810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE436 (EI)","LISPPT102-SS (810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885))",4,"EA",9.00,36.00,324.00
,"Invoice","11/08/2022","528031","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE436 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,397.10
,"Invoice","11/08/2022","528031","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE436 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,513.20
,"Invoice","11/08/2022","528031","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE436 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,530.40
"Total FRE436 (EI)",,,,,,,84,,,530.40,530.40
"FRE437 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522807","810312-024188 / #24188 SOLID SHORT SLEEVE POCKET TUNIC S-XL (T5898)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE437 (EI)","LISSPT101-SS (810312-024188 / #24188 SOLID SHORT SLEEVE POCKET TUNIC S-XL (T5898))",32,"EA",10.00,320.00,320.00
,"Invoice","10/04/2022","522807","810312-024195 / #24195 SOLID SHORT SLEEVE POCKET TUNIC 2XL-3XL (T5898)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE437 (EI)","LISSPT102-SS (810312-024195 / #24195 SOLID SHORT SLEEVE POCKET TUNIC 2XL-3XL (T5898))",4,"EA",10.00,40.00,360.00
,"Invoice","11/08/2022","528029","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE437 (EI)","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,496.50
,"Invoice","11/08/2022","528029","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE437 (EI)","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,738.00
,"Invoice","11/08/2022","528029","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE437 (EI)","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,780.00
"Total FRE437 (EI)",,,,,,,76,,,780.00,780.00
"FRE439 (EI)",,,,,,,,,,,""
,"Invoice","10/25/2022","524563","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE439 (EI)","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,136.50
,"Invoice","10/25/2022","524563","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE439 (EI)","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,378.00
,"Invoice","10/25/2022","524563","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE439 (EI)","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
"Total FRE439 (EI)",,,,,,,40,,,420.00,420.00
"FRE440 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522810","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE440 (EI)","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",32,"EA",9.00,288.00,288.00
,"Invoice","10/04/2022","522810","810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE440 (EI)","LISPPT102-SS (810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885))",4,"EA",9.00,36.00,324.00
,"Invoice","10/11/2022","523724","810312-024300 / #24300 FASHION SUNDRESS S-XL (D1070)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE440 (EI)","LIFS201-SS (810312-024300 / #24300 FASHION SUNDRESS S-XL (D1070))",32,"EA",9.00,288.00,612.00
,"Invoice","10/11/2022","523724","810312-024317 / #24317 FASHION SUNDRESS 2XL-3XL (D1070)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE440 (EI)","LIFS202-SS (810312-024317 / #24317 FASHION SUNDRESS 2XL-3XL (D1070))",4,"EA",9.00,36.00,648.00
"Total FRE440 (EI)",,,,,,,72,,,648.00,648.00
"FRE444 (EI)",,,,,,,,,,,""
,"Invoice","10/25/2022","524556","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE444 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","10/25/2022","524556","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE444 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/25/2022","524556","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE444 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
"Total FRE444 (EI)",,,,,,,48,,,192.00,192.00
"FRE446 (EI)",,,,,,,,,,,""
,"Invoice","10/25/2022","524558","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE446 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/25/2022","524558","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE446 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/25/2022","524558","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE446 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
"Total FRE446 (EI)",,,,,,,48,,,206.40,206.40
"FRE448 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522808","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE448 (EI)","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",32,"EA",9.00,288.00,288.00
,"Invoice","10/04/2022","522808","810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE448 (EI)","LISPPT102-SS (810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885))",4,"EA",9.00,36.00,324.00
,"Invoice","11/01/2022","527142","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE448 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,397.10
,"Invoice","11/01/2022","527142","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE448 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,513.20
,"Invoice","11/01/2022","527142","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE448 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,530.40
"Total FRE448 (EI)",,,,,,,84,,,530.40,530.40
"FRE449 (EI)",,,,,,,,,,,""
,"Invoice","10/25/2022","524559","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE449 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/25/2022","524559","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE449 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/25/2022","524559","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE449 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
"Total FRE449 (EI)",,,,,,,48,,,206.40,206.40
"FRE451 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524051","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE451 (EI)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/17/2022","524051","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE451 (EI)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/17/2022","524051","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE451 (EI)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
"Total FRE451 (EI)",,,,,,,40,,,420.00,420.00
"FRE454 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522813","810312-024638 / #24638 PRINTED SHIRTTAIL DRESS S-XL (D3845)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE454 (EI)","LIPSD101-SS (810312-024638 / #24638 PRINTED SHIRTTAIL DRESS S-XL (D3845))",32,"EA",10.50,336.00,336.00
,"Invoice","10/04/2022","522813","810312-024645 / #24645 PRINTED SHIRTTAIL DRESS 2XL-3XL (D3845)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE454 (EI)","LIPSD102-SS (810312-024645 / #24645 PRINTED SHIRTTAIL DRESS 2XL-3XL (D3845))",4,"EA",10.50,42.00,378.00
,"Invoice","11/08/2022","528033","810312-024416 / #24416 ROUND HEM MAXI DRESS","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE454 (EI)","GMRHMD200-SS (810312-024416 / #24416 ROUND HEM MAXI DRESS)",36,"EA",9.00,324.00,702.00
"Total FRE454 (EI)",,,,,,,72,,,702.00,702.00
