,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
,"Invoice","11/07/2022","527979","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT820 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","11/07/2022","527979","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT820 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
,"Invoice","11/08/2022","528009","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT820 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,828.00
"Total KVAT820 (EI)",,,,,,,108,,,828.00,828.00
"KVAT821 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524109","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT821 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT821 (EI)",,,,,,,36,,,252.00,252.00
"KVAT839 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524107","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT839 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT839 (EI)",,,,,,,36,,,252.00,252.00
"KVAT849 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524104","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT849 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524446","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT849 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524446","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT849 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
"Total KVAT849 (EI)",,,,,,,72,,,576.00,576.00
"KVAT865 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524103","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT865 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT865 (EI)",,,,,,,36,,,252.00,252.00
"KVAT891 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524100","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT891 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT891 (EI)",,,,,,,36,,,252.00,252.00
"KVAT892 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524124","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT892 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524447","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT892 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524447","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT892 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
"Total KVAT892 (EI)",,,,,,,72,,,576.00,576.00
"KVAT893 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524126","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT893 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524438","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT893 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524438","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT893 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
"Total KVAT893 (EI)",,,,,,,72,,,576.00,576.00
"KVAT895 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522802","810312-023501 / #23501 SOLID COTTON YOGA PANTS","KVAT FOOD STORES:KVAT895 (EI)","GMSCYP100-AY (810312-023501 / #23501 SOLID COTTON YOGA PANTS)",36,"EA",8.00,288.00,288.00
,"Invoice","10/17/2022","524127","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT895 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,540.00
,"Invoice","10/24/2022","524429","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT895 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,666.00
,"Invoice","10/24/2022","524429","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT895 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,864.00
"Total KVAT895 (EI)",,,,,,,108,,,864.00,864.00
"KVAT897 (EI)",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523936","810312-023501 / #23501 SOLID COTTON YOGA PANTS","KVAT FOOD STORES:KVAT897 (EI)","GMSCYP100-AY (810312-023501 / #23501 SOLID COTTON YOGA PANTS)",-36,,8.00,-288.00,-288.00
,"Credit Memo","10/16/2022","523936","810312-024492 / #24492 PRINTED BISHOP SLEEVE TUNIC S-XL (T9208)","KVAT FOOD STORES:KVAT897 (EI)","LIPBST201-SS (810312-024492 / #24492 PRINTED BISHOP SLEEVE TUNIC S-XL (T9208))",-32,,10.00,-320.00,-608.00
,"Credit Memo","10/16/2022","523936","810312-024508 / #24508 PRINTED BISHOP SLEEVE TUNIC 2XL-3XL (T9208)","KVAT FOOD STORES:KVAT897 (EI)","LIPBST202-SS (810312-024508 / #24508 PRINTED BISHOP SLEEVE TUNIC 2XL-3XL (T9208))",-4,,10.00,-40.00,-648.00
,"Credit Memo","10/16/2022","523936","810312-024492 / #24492 PRINTED BISHOP SLEEVE TUNIC S-XL (T9208)","KVAT FOOD STORES:KVAT897 (EI)","LIPBST201-SS (810312-024492 / #24492 PRINTED BISHOP SLEEVE TUNIC S-XL (T9208))",-32,,10.00,-320.00,-968.00
,"Credit Memo","10/16/2022","523936","810312-024508 / #24508 PRINTED BISHOP SLEEVE TUNIC 2XL-3XL (T9208)","KVAT FOOD STORES:KVAT897 (EI)","LIPBST202-SS (810312-024508 / #24508 PRINTED BISHOP SLEEVE TUNIC 2XL-3XL (T9208))",-4,,10.00,-40.00,-1008.00
"Total KVAT897 (EI)",,,,,,,-108,,,-1008.00,-1008.00
"KVAT898 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524128","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT898 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524426","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT898 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524426","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT898 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
,"Invoice","11/07/2022","527987","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT898 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,828.00
"Total KVAT898 (EI)",,,,,,,108,,,828.00,828.00
"Total KVAT FOOD STORES",,,,,,,6710,,,49025.75,49025.75
"TOTAL",,,,,,,6710,,,49025.75,49025.75
